wavelength	t0-14	t0-18	t0-20	t0-22	t0-25	t0-27	t0-32	t0-35	t0-4	t0-45	t0-46	t0-47	t0-48	t0-5	t0-7	t0-8	t3-14	t3-18	t3-20	t3-22	t3-25	t3-27	t3-32	t3-35	t3-4	t3-45	t3-46	t3-47	t3-48	t3-5	t3-7	t3-8	t5-14	t5-18	t5-20	t5-22	t5-25	t5-27	t5-32	t5-35	t5-4	t5-45	t5-46	t5-47	t5-48	t5-5	t5-7	t5-8	t6-14	t6-18	t6-20	t6-22	t6-25	t6-27	t6-32	t6-35	t6-4	t6-45	t6-46	t6-47	t6-48	t6-5	t6-7	t6-8
1322.93	0.05658755	0.07010061	0.02601871	0.008713919	0.06625661	0.02948185	0.02678558	0.05496863	0.02826493	0.04498018	0.08389518	0.04863523	0.04491657	0.01080367	0.01773312	0.03368735	0.07389783	0.03649351	0.04523676	0.01210396	0.03959341	0.1112893	0.04707675	0.09802997	0.04714765	0.09454783	0.1213098	0.02017456	0.088798	0.04551891	0.0950244	0.0460703	0.03088486	0.05212626	0.07407705	0.07515804	0.06806163	0.1132191	0.1302945	0.09012706	0.09017172	0.07268278	0.08481587	0.1071642	0.05197752	0.07948899	0.0750558	0.05755392	0.09363567	0.03427947	0.0765417	0.06762017	0.1077543	0.08185014	0.05658059	0.1350655	0.07817878	0.04174388	0.07383164	0.1121871	0.05171954	0.07904825	0.06041285	0.03749421
1324.86	0.05524311	0.06940365	0.02580767	0.008524504	0.06562263	0.02907575	0.02634363	0.05444078	0.02793202	0.04459548	0.08266896	0.04802682	0.04447815	0.01066378	0.01749132	0.03309684	0.07226469	0.03581885	0.04448306	0.0118837	0.03908734	0.1094591	0.04650558	0.09669022	0.04651467	0.09258646	0.1200444	0.019996	0.08760714	0.04526896	0.09386639	0.0454635	0.03059758	0.05131008	0.07319238	0.07459961	0.06713761	0.1115237	0.1278663	0.08894406	0.08941919	0.07168972	0.08310524	0.105317	0.05109582	0.07849957	0.0741995	0.05676353	0.09311397	0.03395667	0.07610307	0.06683999	0.1057015	0.08010795	0.05585457	0.1330968	0.07751192	0.04103061	0.0732001	0.1097629	0.05118649	0.07888071	0.05963047	0.0370712
1326.78	0.05426894	0.06884603	0.02564073	0.008433788	0.06500801	0.02880727	0.02604738	0.05394763	0.02769764	0.04429971	0.08154033	0.04752829	0.04418087	0.01056111	0.01719027	0.0327046	0.07121676	0.03539782	0.04386624	0.01176345	0.03868794	0.1075026	0.04608643	0.09551159	0.04609115	0.09061439	0.1189881	0.01982592	0.08667867	0.04480715	0.09303752	0.04505229	0.0304856	0.05075131	0.07207859	0.07422248	0.06631315	0.1100043	0.1255922	0.0878791	0.08896761	0.07086713	0.08162723	0.1035033	0.05034861	0.0771805	0.07331984	0.0563228	0.09274775	0.0336654	0.07580749	0.06634512	0.1037756	0.07878871	0.05533563	0.1313458	0.0770789	0.04047484	0.07269855	0.1077034	0.05074264	0.07870026	0.0591299	0.03676971
1328.71	0.05371549	0.06844729	0.02554141	0.008412678	0.06443151	0.02862582	0.02585583	0.05346776	0.02756264	0.04403567	0.0804996	0.04713436	0.0439717	0.01048261	0.01686213	0.03251255	0.0707814	0.03521793	0.04341776	0.01173979	0.03838135	0.1056468	0.04577724	0.09453163	0.04595958	0.08872376	0.1179886	0.01967349	0.08605499	0.04416577	0.09258408	0.04488074	0.03046116	0.05045763	0.07087899	0.07407338	0.06556956	0.1085664	0.1235313	0.08701722	0.08871845	0.07019817	0.08040226	0.1019383	0.04972101	0.07558041	0.07264561	0.0561098	0.09261345	0.03353079	0.07572901	0.06614524	0.1021461	0.07781808	0.05502286	0.1298463	0.07685363	0.04004173	0.0723372	0.1059817	0.05043101	0.07853671	0.05897728	0.03669401
1330.64	0.05352329	0.06817581	0.02544141	0.008426158	0.0639204	0.0284784	0.02571976	0.05302282	0.0275097	0.04378309	0.07955386	0.04683559	0.04381894	0.01041839	0.01653157	0.03247286	0.070815	0.03521548	0.04312645	0.0117863	0.03815828	0.1038636	0.04555136	0.09371738	0.04606561	0.08706478	0.1171054	0.01954623	0.08544127	0.04340333	0.09244914	0.04488359	0.03041196	0.05037849	0.06971648	0.07406771	0.06497005	0.107287	0.1217024	0.08620889	0.08859739	0.0696733	0.07932382	0.1006964	0.04921686	0.07385574	0.07212894	0.05617709	0.09256747	0.03355329	0.07574201	0.06607908	0.1007754	0.07693901	0.05483773	0.1285655	0.07681298	0.03969445	0.07208948	0.1044935	0.05016695	0.07826418	0.05907651	0.03671755
1332.57	0.05356172	0.06794282	0.02531239	0.008525511	0.06353351	0.02843376	0.0257034	0.0526562	0.02751806	0.04361814	0.07881958	0.04668879	0.04379863	0.01040894	0.016256	0.03250117	0.07106717	0.03533195	0.0430066	0.01185479	0.0380847	0.1021547	0.04549263	0.09292164	0.04617956	0.08558281	0.1163824	0.01946474	0.08478815	0.04257804	0.09240711	0.04488793	0.03039511	0.05045177	0.06873862	0.07412288	0.06443839	0.106236	0.1200318	0.08544104	0.08873925	0.06936803	0.07844476	0.09963708	0.04893333	0.07222991	0.07153094	0.05635704	0.09253503	0.03358208	0.07578435	0.0662228	0.09952662	0.07600647	0.05455917	0.1274196	0.07690479	0.03949889	0.07194486	0.1031354	0.04995014	0.07787003	0.0592605	0.03683427
1334.5	0.05368853	0.06764517	0.02527159	0.008816189	0.06332015	0.0285989	0.02593247	0.05237033	0.02757004	0.04358101	0.07843993	0.04679339	0.04399756	0.01051977	0.01610169	0.03251471	0.07130552	0.0355381	0.04309697	0.01189331	0.03824516	0.1005738	0.04571015	0.09221131	0.0461405	0.0842454	0.1157472	0.01944754	0.08434063	0.04191388	0.09199122	0.04485971	0.03034906	0.05063762	0.06802939	0.07411695	0.06393928	0.1054346	0.1185792	0.08491039	0.08890013	0.06938724	0.077782	0.09870644	0.04899335	0.07070571	0.07073542	0.05640461	0.092498	0.03345522	0.07564645	0.06633668	0.09845448	0.07517879	0.05421899	0.1263038	0.07697297	0.03957407	0.07191578	0.1019268	0.04978611	0.07725928	0.05938175	0.03699986
1336.43	0.05371208	0.06719393	0.02524657	0.00928214	0.06327803	0.02895316	0.02639537	0.05213727	0.02763048	0.04363469	0.07839004	0.04713564	0.0443787	0.01074314	0.01605824	0.03243637	0.07129911	0.03574988	0.04333244	0.01185999	0.03860109	0.09939229	0.04616942	0.09177845	0.04593711	0.08322186	0.1153128	0.01948939	0.08424951	0.04146238	0.09097943	0.04477407	0.03024285	0.05085328	0.06754737	0.07401286	0.06357971	0.1048618	0.1174898	0.08456463	0.08891466	0.06968299	0.07725037	0.09796337	0.04936142	0.06930486	0.06978673	0.05629993	0.0923003	0.03314333	0.0752684	0.06623204	0.09761678	0.07467427	0.05414797	0.1254479	0.07684989	0.03988577	0.07200874	0.1009291	0.04967982	0.0764014	0.05925883	0.03705301
1338.36	0.05326318	0.06648671	0.02514602	0.009611467	0.06328841	0.02925647	0.02675824	0.05194201	0.02760375	0.04376874	0.07828003	0.0473735	0.04471888	0.01090632	0.0159652	0.0321508	0.07065249	0.0356916	0.04337573	0.0117195	0.03886602	0.09875622	0.04657055	0.09158866	0.04557588	0.08259821	0.1151005	0.0195425	0.08444384	0.04112657	0.08949393	0.04461653	0.03017645	0.05082631	0.06717148	0.07381202	0.06338939	0.1045084	0.1167317	0.08433588	0.08882125	0.06984495	0.07688817	0.09739234	0.04964062	0.0681347	0.06867065	0.05600889	0.09207018	0.03272488	0.07475168	0.06604128	0.09695711	0.07446238	0.05435535	0.1250551	0.07665934	0.04005045	0.07216887	0.1003133	0.04969504	0.07547358	0.0588961	0.0370166
1340.28	0.05209142	0.0655055	0.02487228	0.009453074	0.06318076	0.02925956	0.0266277	0.05178017	0.02740566	0.04401788	0.07764949	0.04706504	0.0447845	0.01081696	0.01566046	0.03159539	0.06911462	0.03511348	0.04288874	0.01147406	0.0387275	0.09815151	0.04656114	0.091319	0.04494263	0.08203795	0.1148309	0.01954348	0.08453759	0.04070614	0.08763821	0.04421682	0.02999212	0.05029218	0.06683642	0.07338931	0.06306648	0.1040404	0.1160005	0.08414921	0.0885237	0.06939692	0.07657282	0.09682941	0.04935253	0.06696469	0.06746218	0.05533613	0.09172266	0.03222473	0.07404751	0.06556224	0.09618484	0.07425583	0.0543649	0.1246141	0.07637644	0.03965634	0.07229069	0.09976742	0.04968721	0.07430361	0.05827242	0.03675697
1342.21	0.05062293	0.06447044	0.0244145	0.008995059	0.06298995	0.0290973	0.0261633	0.0516364	0.02712695	0.0443448	0.07669328	0.04635531	0.04467349	0.01057627	0.01525675	0.03093109	0.06719761	0.03426751	0.04213154	0.01119952	0.03833818	0.09737895	0.0462307	0.09090353	0.04422573	0.08151344	0.1142762	0.01949256	0.08446744	0.04026966	0.08564048	0.04374756	0.02971448	0.04948713	0.06660797	0.07288993	0.06261591	0.1034667	0.1152123	0.08385009	0.08809548	0.06855203	0.07617274	0.09613826	0.04867278	0.06579889	0.06634362	0.05444155	0.09121817	0.03169601	0.07325891	0.06494012	0.09532695	0.07390414	0.0540996	0.1239333	0.07593033	0.03894633	0.07235971	0.09909119	0.04964493	0.07297996	0.05749024	0.03636554
1344.14	0.0494806	0.06364645	0.02413106	0.008669125	0.06289699	0.02903401	0.02580829	0.05150637	0.02693727	0.04462744	0.07596086	0.04574857	0.04463042	0.01041739	0.01497431	0.03038159	0.06563815	0.03360679	0.04161499	0.01097526	0.03807104	0.09669721	0.04594235	0.09054842	0.04365703	0.08121959	0.1136913	0.01943928	0.08435534	0.04005525	0.08382852	0.04340747	0.02950391	0.04886795	0.06655724	0.07253703	0.06227817	0.1031126	0.1146991	0.08355729	0.08786345	0.06791203	0.07599928	0.09552731	0.0481618	0.06493861	0.06538562	0.05373236	0.09086449	0.03127435	0.07256663	0.06452375	0.09474272	0.07366247	0.05394463	0.1234708	0.07556072	0.03845557	0.07247049	0.09853144	0.04958748	0.07202362	0.05684801	0.03609755
1346.07	0.04883751	0.0631208	0.02405378	0.008586825	0.06298197	0.02912215	0.02570767	0.05141526	0.02689809	0.04483939	0.07564957	0.04544037	0.04474241	0.01039891	0.01486365	0.03002004	0.06467679	0.03327587	0.04148168	0.01082293	0.03804398	0.09634496	0.04587451	0.0903352	0.0432617	0.08120387	0.1132927	0.01941816	0.08435486	0.03999341	0.08246589	0.04318784	0.02936959	0.04858599	0.06669184	0.07238524	0.06207522	0.1030856	0.1145711	0.08346657	0.0879003	0.06770817	0.07620117	0.0952962	0.04803431	0.06445608	0.06472651	0.05331365	0.09067931	0.03101656	0.07199711	0.06429996	0.09442577	0.07382016	0.05401604	0.1233214	0.07542226	0.03833016	0.07269993	0.09823608	0.04962048	0.07146747	0.05649183	0.03599646
1348	0.04859446	0.06286959	0.02411613	0.008638681	0.06320224	0.02933083	0.02577301	0.05138901	0.02697937	0.04510179	0.07565963	0.04533173	0.04500041	0.0104595	0.01486523	0.02982743	0.06425532	0.03320239	0.04161289	0.01073799	0.03818494	0.09637384	0.04601752	0.09021778	0.04321973	0.08140227	0.1130589	0.01944187	0.08460086	0.0400393	0.08164751	0.04317309	0.02933971	0.04856565	0.0670083	0.07237075	0.06205929	0.1032342	0.114551	0.08355844	0.08817016	0.06782288	0.0766254	0.09538481	0.04816715	0.06423251	0.06441417	0.05319101	0.0906411	0.0308999	0.07155256	0.06414885	0.09430055	0.07422625	0.05414188	0.1233831	0.07541986	0.0384362	0.07305038	0.09817304	0.04981868	0.07112989	0.05635592	0.03604092
1349.93	0.04866819	0.06286235	0.02415511	0.008731583	0.0634716	0.02963474	0.02589827	0.05141594	0.02714042	0.04549322	0.07585726	0.04529335	0.04535784	0.01054957	0.01492818	0.02979294	0.06430786	0.03330853	0.04188954	0.01072048	0.03840238	0.09693493	0.04629002	0.09031166	0.04345665	0.08177443	0.1128803	0.01950807	0.08499958	0.04015875	0.08139534	0.04332148	0.02943239	0.04873194	0.06747846	0.07245103	0.062152	0.1035294	0.1146079	0.08375761	0.08865413	0.06808578	0.07719832	0.09564205	0.0483789	0.06418236	0.06438781	0.05329293	0.09078964	0.0309131	0.07143264	0.06417769	0.09453471	0.07463208	0.05423936	0.1236625	0.07560314	0.0386495	0.07346874	0.0982638	0.05007166	0.07107367	0.05640515	0.03613901
1351.86	0.04904219	0.0630915	0.02423136	0.008848939	0.06374872	0.02999188	0.02603838	0.05146731	0.02736968	0.04594022	0.07619181	0.04529689	0.04574683	0.01066331	0.01503268	0.02992622	0.06478923	0.03356915	0.0422668	0.01076994	0.03864796	0.0978501	0.04660906	0.09052764	0.04383777	0.08237178	0.1127744	0.01960299	0.08544274	0.04032042	0.08165053	0.04359016	0.02960788	0.04907938	0.06804414	0.07272387	0.06224979	0.1040843	0.1149183	0.08410698	0.08925511	0.06843793	0.0778815	0.09596072	0.04860154	0.06433665	0.06461563	0.05367548	0.0911239	0.03108018	0.07159255	0.06444683	0.09507937	0.07506897	0.05436609	0.1239735	0.07597539	0.03893778	0.07392017	0.09854944	0.05031959	0.0713506	0.0567122	0.03636977
1353.78	0.0496721	0.06353705	0.02446077	0.008988611	0.06404346	0.03036296	0.02618724	0.05154096	0.02766048	0.0463633	0.07664304	0.0453581	0.04612897	0.01079965	0.01515984	0.03020949	0.06558846	0.03395456	0.0427082	0.01087314	0.03890775	0.09899273	0.04693082	0.09078529	0.04431413	0.08320905	0.1128102	0.01971203	0.08592046	0.04053121	0.08237019	0.04392872	0.0298758	0.04958929	0.06867576	0.07324287	0.06242191	0.1048428	0.1154452	0.08461387	0.08997682	0.06888208	0.07863404	0.09638267	0.04884952	0.06463964	0.06513477	0.05430042	0.09158942	0.03135642	0.07196285	0.06498039	0.09577271	0.07568292	0.05458287	0.1243124	0.07649174	0.03928	0.07441721	0.0990106	0.05066904	0.07191972	0.05720769	0.03669542
1355.71	0.05043235	0.06412635	0.02459026	0.009125262	0.06433508	0.03072934	0.02633684	0.05164192	0.0279787	0.04676957	0.07712458	0.04544206	0.04650039	0.01093824	0.01527665	0.03057349	0.06650952	0.03438966	0.04314662	0.01100233	0.03916743	0.1002581	0.04723862	0.09100883	0.0447368	0.08394734	0.1127869	0.01982157	0.0863668	0.04065524	0.08333571	0.04421121	0.03005969	0.05016266	0.06938177	0.0737531	0.06252114	0.105611	0.116032	0.0850562	0.09070715	0.06936624	0.07946304	0.09692952	0.04910761	0.06487978	0.06570286	0.05477676	0.09210136	0.03157286	0.07232162	0.06552967	0.09647808	0.07640413	0.05468928	0.1246997	0.07702696	0.0396094	0.07496256	0.09943467	0.05103143	0.07262088	0.05760775	0.03697487
1357.64	0.05121777	0.06478585	0.02475706	0.009249601	0.06456533	0.03106294	0.02647796	0.05175222	0.02829389	0.04714243	0.07753703	0.04550949	0.04684636	0.0110668	0.01536501	0.03095144	0.06740258	0.03481382	0.04355854	0.01113339	0.03941388	0.1014384	0.04751973	0.09122329	0.04517088	0.08442116	0.1126256	0.01991987	0.08680199	0.04088823	0.08440977	0.04456775	0.03025177	0.05070767	0.07016012	0.07431855	0.062626	0.1062396	0.1166232	0.08554009	0.09146976	0.06982864	0.08034112	0.09760467	0.04934641	0.06521991	0.06624983	0.05522183	0.09275508	0.03189864	0.07262091	0.06613412	0.09719691	0.07714958	0.05485225	0.1251394	0.07760316	0.03988209	0.07553017	0.09979541	0.05138412	0.07358922	0.05808116	0.0372791
1359.57	0.0520364	0.06552394	0.02515272	0.009380439	0.06472376	0.03133444	0.02661002	0.05186047	0.02862104	0.04742151	0.07788263	0.04558748	0.04715307	0.01119792	0.01543966	0.0313305	0.06827153	0.03523621	0.0440054	0.0112599	0.03965902	0.1024243	0.04777164	0.09152573	0.04571236	0.08475737	0.1124914	0.0200086	0.08730716	0.04128293	0.08576202	0.04512028	0.03052685	0.05123898	0.07101193	0.07504516	0.06297848	0.1068191	0.1172709	0.08612756	0.0923951	0.07029944	0.08129267	0.09839199	0.04959113	0.06578709	0.0669657	0.05588186	0.0936201	0.03238342	0.07311799	0.06695527	0.09791972	0.07787191	0.05516232	0.1256716	0.07834544	0.04012983	0.07613394	0.100375	0.05185961	0.07487934	0.05880869	0.0377019
1361.5	0.05286271	0.06635283	0.02562877	0.009487655	0.06484515	0.03155007	0.02669751	0.05198459	0.02896451	0.04765247	0.07818035	0.04567653	0.04743606	0.0113242	0.01550954	0.03169554	0.06910763	0.03564489	0.04449547	0.01137542	0.03989911	0.1033188	0.04797647	0.09208184	0.0462833	0.08502195	0.1125538	0.02009731	0.08795848	0.04173531	0.08721484	0.04573963	0.03088912	0.05176921	0.07195818	0.07585671	0.06353556	0.1075779	0.1180739	0.08686934	0.09347414	0.07078691	0.08246724	0.09924108	0.04982695	0.0664788	0.06781065	0.05660866	0.09452866	0.03287182	0.07372981	0.06797385	0.09868903	0.07876554	0.05551747	0.1264916	0.07916994	0.04035427	0.07682154	0.1012612	0.05243102	0.07629601	0.05954061	0.03829305
1363.43	0.05350391	0.0671439	0.02577461	0.009488889	0.06492475	0.03176516	0.02668153	0.05212246	0.02925293	0.04799693	0.07833571	0.04566756	0.04772236	0.01140396	0.01555864	0.03197083	0.06973585	0.03593793	0.0448955	0.01146111	0.04008446	0.1041944	0.04809116	0.09243947	0.04658648	0.08515254	0.1123255	0.02018187	0.08834083	0.04189954	0.08820551	0.04596382	0.03113393	0.05218885	0.07296582	0.07644328	0.06380148	0.1081749	0.1187648	0.08751739	0.09413308	0.07114585	0.08356573	0.09980241	0.0499138	0.0668136	0.06834798	0.05694209	0.09522655	0.03311119	0.07403369	0.06860843	0.09928458	0.07957397	0.05572737	0.1271044	0.07983575	0.04046424	0.0775535	0.1018272	0.05277932	0.0772212	0.05987668	0.03853679
1365.35	0.05390476	0.06775054	0.02578211	0.009460235	0.06497367	0.03209487	0.02666865	0.05222829	0.0294406	0.04848685	0.07837486	0.04558711	0.04806978	0.01146986	0.01562458	0.0321339	0.07013075	0.03612315	0.04519388	0.01151829	0.04026413	0.1049362	0.04818219	0.09258262	0.04676259	0.08538503	0.1119097	0.02025697	0.08857485	0.04193413	0.0888597	0.04600849	0.03131849	0.05247557	0.073924	0.07681675	0.06380155	0.1086218	0.1193406	0.08793192	0.09453971	0.07136533	0.08438169	0.1001964	0.04987126	0.06699929	0.06869984	0.05712432	0.0958938	0.03326329	0.07414377	0.0689822	0.09963208	0.08020047	0.05585491	0.127442	0.08037568	0.04051227	0.07821643	0.1021254	0.05306424	0.07789799	0.05998945	0.03853235
1367.28	0.05420416	0.06818563	0.02596761	0.009539183	0.06505262	0.03256546	0.02681117	0.05228817	0.02957426	0.04896427	0.07847538	0.0456012	0.04850591	0.01158758	0.01575694	0.03224779	0.07045164	0.03630831	0.04551174	0.01156668	0.04054139	0.1052813	0.04837229	0.09289698	0.04700549	0.08575521	0.1116567	0.02033254	0.0889599	0.0421656	0.08953372	0.04626279	0.03152386	0.05273764	0.0747699	0.07725088	0.06389018	0.1089977	0.119877	0.08835805	0.09499681	0.07164739	0.0849813	0.1006903	0.04990448	0.0673127	0.06910674	0.05750475	0.09669155	0.03348056	0.0744715	0.069494	0.09998536	0.08083705	0.05594889	0.1278374	0.08089021	0.04065268	0.07879036	0.1025051	0.05341585	0.07862057	0.06029878	0.0387549
1369.21	0.05432061	0.06846033	0.02611781	0.009657682	0.06517644	0.03307388	0.02705914	0.05234949	0.02966519	0.0493763	0.07866363	0.04570559	0.04899066	0.01171593	0.01591226	0.03229513	0.07058543	0.0364295	0.04577209	0.01158724	0.04088907	0.105175	0.04865908	0.09317601	0.04702057	0.08588804	0.1113244	0.02042071	0.08950133	0.04235366	0.08991519	0.04638834	0.03163722	0.05291967	0.075533	0.07752981	0.06392254	0.1091302	0.1202547	0.08877368	0.0952282	0.0720441	0.08539169	0.1010742	0.05004859	0.06753103	0.0693364	0.05772391	0.09741905	0.03357541	0.07478718	0.06978542	0.100174	0.08152108	0.05597925	0.1281677	0.08120905	0.04085224	0.07934625	0.1027289	0.05367084	0.07899608	0.0605832	0.03898012
1371.14	0.05398428	0.0684644	0.02622231	0.009698977	0.06532808	0.03362692	0.02732648	0.05246445	0.02964898	0.04992852	0.07889023	0.04579291	0.04954951	0.01178513	0.01603574	0.03216124	0.07019374	0.03632104	0.04577926	0.01152454	0.04125456	0.1053184	0.04900605	0.09345907	0.04673006	0.08598148	0.1110174	0.0205365	0.09037989	0.04256992	0.08966301	0.04631679	0.03168047	0.05283142	0.07628056	0.07754891	0.06398979	0.10931	0.1207247	0.08933651	0.09522532	0.07245662	0.085952	0.1013666	0.05020449	0.06761896	0.06930885	0.05762124	0.09795977	0.03345355	0.0749982	0.06982577	0.1001694	0.08263458	0.05616994	0.1284992	0.0812569	0.04102378	0.07994501	0.1029673	0.05387671	0.07908458	0.06058185	0.03906123
1373.07	0.05306743	0.06808089	0.0263323	0.009654783	0.06544323	0.03428111	0.02758025	0.05258358	0.029463	0.05076985	0.07909066	0.04578343	0.05017869	0.01178264	0.01612519	0.03176303	0.06908672	0.035914	0.04544756	0.01134102	0.04159297	0.106186	0.04935623	0.09401016	0.04617427	0.08649947	0.1109117	0.02066651	0.09170379	0.04295979	0.08875615	0.04616996	0.03165936	0.05236141	0.07702596	0.07736111	0.06430292	0.1098292	0.1214697	0.09017312	0.094958	0.07273528	0.08698053	0.1017571	0.05025865	0.06762315	0.06897859	0.0572095	0.09848814	0.03313204	0.07508323	0.06979762	0.1002011	0.08433048	0.05665604	0.1289615	0.0809916	0.04115373	0.08053248	0.1035397	0.054131	0.07893239	0.06030013	0.03899431
1375	0.05177226	0.06736181	0.02608324	0.00957008	0.06535237	0.03483485	0.02771609	0.05249697	0.02912672	0.05155583	0.07907113	0.04560538	0.05061977	0.01173352	0.01619609	0.03115619	0.06746176	0.0353004	0.04487327	0.01106579	0.04175922	0.1070359	0.04952366	0.09437838	0.04522373	0.08688074	0.1104572	0.02072928	0.09270933	0.04300756	0.08720005	0.04562145	0.03147204	0.05159391	0.07771811	0.07670841	0.06441347	0.110072	0.1217496	0.090685	0.0942101	0.07269496	0.08781301	0.1018163	0.05009741	0.06724698	0.06832732	0.05628019	0.09872751	0.03255696	0.07482477	0.06928083	0.1000276	0.08557126	0.05710663	0.1290724	0.0803354	0.04121717	0.08090118	0.1038913	0.05426085	0.0780063	0.05947941	0.03860016
1376.92	0.0503993	0.06645145	0.02572712	0.009458665	0.06484504	0.03488384	0.02755629	0.05195232	0.02870258	0.05163543	0.0785561	0.04516549	0.05049115	0.01165737	0.0162438	0.03045765	0.06566902	0.03460431	0.04419408	0.01076333	0.04155345	0.1068447	0.04926127	0.0941375	0.0441872	0.08670514	0.109364	0.02062365	0.0925491	0.04280202	0.08542763	0.04495066	0.03114314	0.05067804	0.07832495	0.0758618	0.06411165	0.109624	0.1211586	0.0904193	0.09328622	0.07217146	0.08772118	0.1013601	0.04964556	0.06667254	0.06750905	0.05516805	0.09879208	0.0318999	0.07443263	0.0684099	0.09946267	0.08550419	0.05705881	0.1285836	0.07946187	0.04113974	0.08079876	0.1034876	0.0542098	0.07655806	0.05853196	0.03814112
1378.85	0.04904697	0.06540168	0.02547023	0.009306919	0.06382938	0.03421775	0.0270171	0.05087069	0.02821494	0.0506881	0.07742384	0.04439323	0.04965116	0.01155564	0.01625085	0.02972005	0.06385978	0.03386353	0.04345148	0.0104693	0.04089828	0.10498	0.04846659	0.09282053	0.04318449	0.08595451	0.1074203	0.02031707	0.09063269	0.04251754	0.08355626	0.04431497	0.0307734	0.04966531	0.07884278	0.07489567	0.06331725	0.1083236	0.1197709	0.08913365	0.09222376	0.07111576	0.08662552	0.1003811	0.04889907	0.06609934	0.06652959	0.05401678	0.09864277	0.03119298	0.0740863	0.06752125	0.09828208	0.08396096	0.05616112	0.1271536	0.07841336	0.04089362	0.08010554	0.1020669	0.05394253	0.07486371	0.05763456	0.03763452
1380.78	0.0477215	0.06423433	0.02521246	0.00914239	0.06243919	0.03299317	0.02621986	0.0494186	0.02768462	0.04891913	0.07588009	0.04336669	0.04830926	0.01144409	0.01623097	0.02896985	0.06207522	0.03311035	0.04268015	0.01019096	0.03993119	0.1020249	0.04729183	0.09042954	0.04207027	0.08494757	0.1047051	0.01987078	0.0873398	0.04220734	0.08157037	0.04348437	0.03039614	0.04859833	0.07927855	0.07364981	0.06219583	0.1064318	0.1175675	0.08701293	0.09097099	0.06970502	0.08474963	0.09905077	0.04797879	0.06543261	0.06540837	0.05272217	0.09819085	0.03049305	0.07371906	0.06647808	0.09669172	0.08138073	0.0546212	0.1248358	0.07721692	0.04059647	0.07894189	0.09976624	0.05339107	0.07282352	0.05661785	0.03700144
